,online_order,book_table,rate,votes,location,rest_type,approx_cost(for two people),menu_item,listed_in(type)
499,0,0,3.8,60,1,4,400.0,9088,Desserts
500,1,0,4.0,115,1,7,400.0,7575,Desserts
501,0,0,3.8,39,1,7,300.0,9088,Desserts
502,1,0,3.9,116,1,4,400.0,4739,Desserts
503,1,0,3.8,918,1,7,800.0,9088,Desserts
504,0,0,3.7,46,1,7,400.0,9088,Desserts
505,1,0,3.9,41,1,4,300.0,9088,Desserts
506,1,0,3.8,144,1,0,700.0,9088,Desserts
507,0,0,3.8,28,1,7,150.0,9088,Desserts
508,1,0,4.3,860,1,4,500.0,9088,Desserts
509,0,0,3.5,14,1,7,200.0,9088,Desserts
510,0,0,4.0,66,1,7,300.0,9088,Desserts
511,1,0,3.2,8,1,7,100.0,730,Desserts
512,1,0,3.7,54,1,7,400.0,9088,Desserts
513,0,0,3.5,7,1,4,500.0,9088,Desserts
514,0,0,3.2,9,1,4,300.0,9088,Desserts
515,0,0,3.6,42,1,7,300.0,9088,Desserts
516,0,0,3.8,64,1,5,250.0,9088,Desserts
517,1,0,3.6,14,1,7,350.0,8117,Desserts
518,0,0,3.8,45,1,6,400.0,9088,Desserts
519,0,0,3.2,11,1,0,600.0,9088,Desserts
520,0,0,3.5,13,1,7,300.0,9088,Desserts
521,0,0,3.4,7,1,4,150.0,9088,Desserts
522,0,0,3.4,8,1,7,400.0,9088,Desserts
523,0,0,,0,1,4,150.0,9088,Desserts
524,0,0,,0,1,7,300.0,9088,Desserts
525,0,0,2.9,25,1,4,200.0,9088,Desserts
526,0,0,,0,1,7,300.0,9088,Desserts
527,0,0,3.2,17,1,4,150.0,9088,Desserts
528,0,0,,0,1,3,500.0,9088,Desserts
529,0,0,,0,1,7,300.0,9088,Desserts
530,0,0,,0,1,7,200.0,9088,Desserts
531,1,0,,0,1,5,200.0,8715,Desserts
532,1,0,3.9,35,1,3,500.0,2886,Desserts
533,1,0,3.9,70,1,4,400.0,9088,Desserts
534,0,0,,0,1,4,100.0,9088,Desserts
535,0,0,4.0,98,4,7,400.0,9088,Desserts
536,0,0,3.7,25,4,4,250.0,9088,Desserts
537,1,0,4.0,219,4,0,600.0,8688,Desserts
538,1,0,4.0,73,4,7,300.0,5448,Desserts
539,0,0,3.6,16,4,7,150.0,9088,Desserts
540,0,0,3.6,8,4,7,250.0,9088,Desserts
541,1,0,3.8,15,4,7,400.0,9088,Desserts
542,0,0,3.6,46,4,7,200.0,9088,Desserts
543,0,0,,0,4,7,300.0,9088,Desserts
544,1,0,3.3,13,4,7,300.0,7715,Desserts
545,1,0,3.3,9,4,4,250.0,1033,Desserts
546,1,0,4.0,43,4,4,250.0,1333,Desserts
547,1,0,2.7,97,4,1,400.0,9088,Desserts
548,0,0,,0,29,4,200.0,9088,Desserts
549,1,0,3.7,22,4,7,250.0,6039,Desserts
550,0,0,3.5,15,4,7,400.0,9088,Desserts
551,0,0,,0,32,7,350.0,9088,Desserts
552,1,0,3.6,27,4,4,250.0,5144,Desserts
553,1,1,,0,1,1,500.0,5444,Dine-out
554,1,0,3.9,888,1,1,750.0,4913,Dine-out
555,1,1,4.0,349,1,1,1200.0,2060,Dine-out
556,1,0,4.2,287,1,5,350.0,9088,Dine-out
557,1,1,4.6,2556,1,7,600.0,9088,Dine-out
558,1,1,4.2,354,1,1,800.0,1104,Dine-out
559,1,1,4.1,775,1,1,800.0,9088,Dine-out
560,1,1,4.2,2115,1,1,800.0,9088,Dine-out
561,0,1,3.8,977,1,7,1300.0,9088,Dine-out
562,0,0,4.1,868,1,7,1200.0,9088,Dine-out
563,1,0,4.0,324,1,0,700.0,8006,Dine-out
564,1,0,4.1,787,1,1,800.0,9088,Dine-out
565,1,0,4.2,504,1,0,550.0,1596,Dine-out
566,1,0,4.1,402,1,0,500.0,6145,Dine-out
567,1,1,4.2,150,1,0,600.0,2509,Dine-out
568,1,1,4.2,164,1,0,500.0,3690,Dine-out
569,0,0,4.2,244,1,1,800.0,9088,Dine-out
570,1,0,4.0,771,1,1,450.0,8148,Dine-out
571,1,0,4.2,1647,1,1,600.0,9088,Dine-out
572,0,1,4.0,808,1,1,850.0,9088,Dine-out
573,0,0,4.0,424,1,0,450.0,9088,Dine-out
574,1,0,3.9,135,1,1,800.0,6568,Dine-out
575,0,0,,0,1,2,1000.0,9088,Dine-out
576,0,0,3.9,28,1,7,300.0,9088,Dine-out
577,1,0,3.8,918,1,7,800.0,9088,Dine-out
578,1,0,3.8,90,1,0,650.0,9088,Dine-out
579,1,0,3.9,519,1,1,900.0,9088,Dine-out
580,1,0,3.6,105,1,1,700.0,9088,Dine-out
581,0,0,3.7,43,1,7,700.0,9088,Dine-out
582,0,0,3.7,46,1,7,400.0,9088,Dine-out
583,1,0,3.9,133,1,0,800.0,2326,Dine-out
584,1,0,3.8,144,1,0,700.0,9088,Dine-out
585,0,0,3.9,93,1,0,300.0,9088,Dine-out
586,1,0,3.8,42,1,5,300.0,5222,Dine-out
587,1,0,2.5,247,1,1,500.0,5131,Dine-out
588,1,0,3.1,13,1,0,400.0,5446,Dine-out
589,0,0,3.7,39,1,1,450.0,9088,Dine-out
590,1,0,3.0,62,1,0,400.0,4350,Dine-out
591,1,0,3.8,160,1,1,700.0,7298,Dine-out
592,0,0,3.5,14,1,7,200.0,9088,Dine-out
593,0,0,3.8,42,1,1,700.0,9088,Dine-out
594,1,0,3.1,119,1,1,700.0,9088,Dine-out
595,1,0,3.6,129,1,1,600.0,2388,Dine-out
597,0,0,3.3,62,1,7,800.0,9088,Dine-out
598,0,0,,0,1,7,200.0,9088,Dine-out
599,1,0,3.6,24,1,1,600.0,9088,Dine-out
600,0,0,,0,1,1,500.0,9088,Dine-out
601,0,0,2.6,283,1,1,600.0,9088,Dine-out
602,0,0,3.6,42,1,7,300.0,9088,Dine-out
603,0,0,3.4,10,1,5,300.0,9088,Dine-out
604,0,0,3.7,39,1,1,950.0,9088,Dine-out
605,1,0,3.8,59,1,1,750.0,9088,Dine-out
606,1,0,3.5,179,1,1,600.0,6453,Dine-out
607,0,0,3.8,62,1,5,150.0,9088,Dine-out
608,0,0,3.4,6,1,1,500.0,9088,Dine-out
609,0,0,3.1,30,1,7,1000.0,9088,Dine-out
610,0,0,3.5,10,1,5,300.0,9088,Dine-out
611,0,0,3.6,36,1,1,500.0,9088,Dine-out
612,0,0,3.7,31,1,0,300.0,9088,Dine-out
613,0,0,,0,1,7,500.0,9088,Dine-out
614,0,0,3.2,11,1,0,600.0,9088,Dine-out
615,0,0,3.0,98,1,7,800.0,9088,Dine-out
616,0,0,3.5,18,1,7,150.0,9088,Dine-out
617,0,0,3.5,10,1,1,500.0,9088,Dine-out
618,0,0,2.7,128,1,1,850.0,9088,Dine-out
619,0,0,,0,1,5,400.0,9088,Dine-out
620,1,0,2.8,45,1,1,800.0,3920,Dine-out
621,1,0,3.2,119,1,1,400.0,9088,Dine-out
622,1,0,3.4,12,1,7,150.0,9088,Dine-out
623,0,0,,0,1,5,350.0,9088,Dine-out
624,0,0,3.3,4,1,0,500.0,9088,Dine-out
625,0,0,,0,1,0,900.0,9088,Dine-out
626,0,0,,0,1,1,700.0,9088,Dine-out
627,0,0,,0,1,7,150.0,9088,Dine-out
628,1,0,,0,1,1,500.0,6124,Dine-out
629,1,0,3.5,41,79,7,400.0,9088,Dine-out
630,1,0,3.7,405,1,1,750.0,7608,Dine-out
631,1,0,3.9,388,1,1,650.0,1646,Dine-out
632,0,0,4.7,651,1,5,100.0,9088,Dine-out
633,1,0,,0,1,5,300.0,3675,Dine-out
634,1,0,4.3,734,1,5,200.0,8459,Dine-out
635,0,0,3.7,21,1,5,450.0,9088,Dine-out
636,0,0,4.0,1047,1,5,450.0,9088,Dine-out
637,1,0,3.8,505,1,5,450.0,1169,Dine-out
638,0,0,3.6,55,1,5,200.0,9088,Dine-out
639,1,0,3.9,264,1,5,200.0,5765,Dine-out
640,1,0,3.8,133,1,5,300.0,2384,Dine-out
641,0,0,,0,1,5,100.0,9088,Dine-out
642,1,0,3.9,286,1,5,500.0,6079,Dine-out
643,0,0,4.4,343,1,5,100.0,9088,Dine-out
644,1,0,3.6,66,1,5,150.0,5770,Dine-out
645,1,0,3.4,10,1,5,100.0,9088,Dine-out
646,1,0,3.8,61,1,5,300.0,9088,Dine-out
647,0,0,3.8,70,1,5,500.0,9088,Dine-out
648,1,0,3.6,28,1,5,300.0,980,Dine-out
649,1,0,3.8,70,1,5,100.0,223,Dine-out
650,1,0,3.8,28,1,5,150.0,8355,Dine-out
651,1,0,3.5,15,1,5,250.0,9088,Dine-out
652,1,0,3.8,131,1,5,250.0,3536,Dine-out
653,0,0,3.8,19,1,5,150.0,9088,Dine-out
654,1,0,3.7,237,1,5,200.0,3731,Dine-out
655,1,0,3.3,6,1,5,500.0,4449,Dine-out
656,1,0,4.1,201,1,5,300.0,3430,Dine-out
657,1,0,2.8,506,1,5,500.0,9088,Dine-out
658,0,0,4.1,520,1,5,300.0,9088,Dine-out
659,0,0,,0,1,5,150.0,9088,Dine-out
660,1,0,3.8,104,1,5,300.0,2216,Dine-out
661,0,0,3.7,88,1,5,300.0,9088,Dine-out
662,1,0,3.6,95,1,5,150.0,9088,Dine-out
663,1,0,3.7,136,1,5,600.0,1492,Dine-out
664,1,0,3.8,101,1,5,400.0,6874,Dine-out
665,1,0,4.2,60,1,5,200.0,179,Dine-out
666,0,0,3.9,88,1,5,250.0,9088,Dine-out
667,0,0,3.5,8,1,5,200.0,9088,Dine-out
668,0,0,3.4,145,1,5,300.0,9088,Dine-out
669,1,0,3.6,46,1,5,500.0,1558,Dine-out
670,1,0,3.4,22,1,5,200.0,2128,Dine-out
671,1,0,3.9,57,1,5,200.0,4910,Dine-out
672,0,0,3.8,189,1,5,300.0,9088,Dine-out
673,0,0,3.7,22,1,5,500.0,9088,Dine-out
674,1,0,3.6,18,1,5,250.0,9088,Dine-out
675,1,0,3.7,73,1,5,400.0,6007,Dine-out
676,0,0,3.8,39,1,5,350.0,9088,Dine-out
677,1,0,3.9,540,1,5,800.0,5610,Dine-out
678,0,0,3.6,71,1,5,250.0,9088,Dine-out
679,1,0,3.6,24,1,5,250.0,1684,Dine-out
680,0,0,,0,1,5,100.0,9088,Dine-out
681,0,0,3.5,11,1,5,300.0,9088,Dine-out
682,0,0,3.4,9,1,5,350.0,9088,Dine-out
683,0,0,3.5,12,1,5,500.0,9088,Dine-out
684,1,0,3.8,120,1,5,250.0,456,Dine-out
685,1,0,3.0,82,1,5,300.0,4396,Dine-out
686,1,0,3.5,88,1,5,350.0,1787,Dine-out
687,1,0,,0,1,5,400.0,9088,Dine-out
688,1,0,4.0,17,1,5,150.0,9088,Dine-out
689,0,0,,0,1,5,400.0,9088,Dine-out
690,1,0,3.0,87,1,5,600.0,6269,Dine-out
691,1,0,3.4,14,1,5,300.0,2247,Dine-out
692,0,0,3.5,31,1,5,200.0,9088,Dine-out
693,0,0,3.5,17,1,5,300.0,9088,Dine-out
694,1,0,4.2,415,1,5,500.0,1773,Dine-out
695,1,0,3.3,128,1,5,300.0,3343,Dine-out
696,0,0,4.1,94,1,5,100.0,9088,Dine-out
697,0,0,3.8,64,1,5,250.0,9088,Dine-out
698,0,0,3.7,65,1,5,300.0,9088,Dine-out
699,1,0,3.4,7,1,5,250.0,6452,Dine-out
700,0,0,3.3,5,1,5,350.0,9088,Dine-out
701,0,0,3.5,52,1,5,300.0,9088,Dine-out
702,1,0,2.7,123,1,5,200.0,5959,Dine-out
703,1,0,3.0,290,1,5,450.0,99,Dine-out
704,1,0,3.7,59,1,5,200.0,9088,Dine-out
705,0,0,3.7,130,1,5,200.0,9088,Dine-out
706,1,0,2.8,91,1,5,400.0,1731,Dine-out
707,1,0,3.3,12,1,5,300.0,5343,Dine-out
708,1,0,3.5,80,1,5,250.0,7672,Dine-out
709,1,0,3.9,441,1,5,400.0,3665,Dine-out
710,0,0,3.4,10,1,5,250.0,9088,Dine-out
711,0,0,3.5,12,1,5,100.0,9088,Dine-out
712,0,0,3.4,7,1,5,100.0,9088,Dine-out
713,0,0,3.4,8,1,5,300.0,9088,Dine-out
714,0,0,,0,1,5,200.0,9088,Dine-out
715,0,0,3.2,9,1,5,300.0,9088,Dine-out
716,0,0,3.6,47,1,5,150.0,9088,Dine-out
717,0,0,3.1,29,1,5,150.0,9088,Dine-out
718,0,0,,0,1,5,250.0,9088,Dine-out
719,0,0,,0,1,5,200.0,9088,Dine-out
720,0,0,,0,1,5,100.0,9088,Dine-out
721,0,0,,0,1,5,150.0,9088,Dine-out
722,0,0,,0,1,5,250.0,9088,Dine-out
723,0,0,,0,1,5,400.0,9088,Dine-out
724,1,0,3.8,66,1,5,300.0,9048,Dine-out
725,1,0,3.1,28,1,5,200.0,9088,Dine-out
726,0,0,3.2,4,1,5,200.0,9088,Dine-out
727,0,0,3.3,7,1,5,200.0,9088,Dine-out
728,0,0,3.2,5,1,5,250.0,9088,Dine-out
729,0,0,3.1,6,1,5,100.0,9088,Dine-out
730,0,0,3.3,17,1,5,200.0,9088,Dine-out
731,0,0,3.0,27,1,5,200.0,9088,Dine-out
732,0,0,3.1,9,1,5,200.0,9088,Dine-out
733,0,0,3.3,4,1,5,200.0,9088,Dine-out
734,0,0,,0,1,5,400.0,9088,Dine-out
735,0,0,,0,1,5,150.0,9088,Dine-out
736,0,0,,0,1,5,80.0,9088,Dine-out
737,0,0,,0,1,5,150.0,9088,Dine-out
738,0,0,,0,1,5,100.0,9088,Dine-out
739,0,0,3.7,21,1,5,150.0,9088,Dine-out
740,0,0,3.6,22,1,5,300.0,9088,Dine-out
741,0,0,3.0,15,1,5,300.0,9088,Dine-out
742,0,0,,0,1,5,150.0,9088,Dine-out
743,0,0,,0,1,5,250.0,9088,Dine-out
744,0,0,,0,1,5,150.0,9088,Dine-out
745,0,0,,0,1,5,250.0,9088,Dine-out
746,0,0,,0,1,5,150.0,9088,Dine-out
747,0,0,,0,1,5,150.0,9088,Dine-out
748,0,0,,0,1,7,350.0,9088,Dine-out
749,0,0,,0,1,5,250.0,9088,Dine-out
750,0,0,,0,1,5,300.0,9088,Dine-out
751,0,0,,0,1,5,450.0,9088,Dine-out
752,0,0,,0,1,5,150.0,9088,Dine-out
753,0,0,,0,1,5,150.0,9088,Dine-out
754,0,0,,0,1,5,300.0,9088,Dine-out
755,0,0,,0,1,5,150.0,9088,Dine-out
756,1,0,,0,1,5,200.0,9088,Dine-out
757,1,0,3.4,19,1,5,200.0,9088,Dine-out
758,1,0,3.4,8,1,7,250.0,127,Dine-out
759,1,0,,0,1,5,150.0,9088,Dine-out
760,1,0,3.6,84,1,5,250.0,1297,Dine-out
761,0,0,4.0,42,1,5,300.0,9088,Dine-out
762,0,0,,0,1,5,100.0,9088,Dine-out
763,1,0,3.0,213,1,5,400.0,7853,Dine-out
764,1,0,2.9,11,1,5,500.0,6404,Dine-out
765,1,0,3.8,58,1,5,300.0,7131,Dine-out
766,0,0,4.2,725,32,5,350.0,9088,Dine-out
767,1,0,3.9,750,4,1,500.0,5967,Dine-out
768,0,0,3.8,166,4,1,600.0,9088,Dine-out
769,0,0,4.4,4460,4,5,150.0,9088,Dine-out
770,0,0,3.9,153,4,1,350.0,9088,Dine-out
771,1,0,3.8,469,4,1,750.0,3196,Dine-out
772,1,0,4.1,364,4,1,550.0,8551,Dine-out
773,1,0,3.8,286,4,1,600.0,6389,Dine-out
774,1,0,3.8,527,4,1,500.0,723,Dine-out
775,1,0,3.9,101,4,5,150.0,7026,Dine-out
776,1,0,4.1,558,4,5,150.0,9088,Dine-out
777,0,0,3.8,94,57,1,550.0,9088,Dine-out
778,0,0,3.8,148,4,7,550.0,9088,Dine-out
779,0,0,2.7,377,4,7,1100.0,9088,Dine-out
780,0,0,3.9,206,4,5,450.0,9088,Dine-out
781,1,0,3.3,5,4,2,800.0,9088,Dine-out
782,0,0,3.9,100,4,5,300.0,9088,Dine-out
783,1,0,4.2,444,4,5,100.0,7029,Dine-out
784,0,0,3.9,133,4,1,650.0,9088,Dine-out
785,1,0,4.0,219,4,0,600.0,8688,Dine-out
786,0,0,4.2,253,4,5,250.0,9088,Dine-out
787,0,0,3.4,51,4,5,350.0,9088,Dine-out
788,0,0,3.7,61,4,1,600.0,9088,Dine-out
789,1,0,3.8,155,57,1,400.0,7532,Dine-out
790,1,0,3.9,233,32,1,800.0,1537,Dine-out
791,1,0,3.7,264,57,1,750.0,6350,Dine-out
792,0,0,3.9,66,4,1,400.0,9088,Dine-out
793,0,0,4.1,238,4,5,600.0,9088,Dine-out
794,1,0,3.8,58,4,5,150.0,8494,Dine-out
795,1,0,3.9,47,4,5,200.0,4849,Dine-out
796,1,0,3.5,155,4,5,400.0,1710,Dine-out
797,1,0,4.1,176,4,1,800.0,5933,Dine-out
798,1,0,3.7,93,4,5,200.0,3088,Dine-out
799,0,0,3.8,124,4,5,300.0,9088,Dine-out
800,1,0,4.3,275,4,5,100.0,9088,Dine-out
801,0,0,4.2,254,4,5,150.0,9088,Dine-out
802,0,0,4.1,177,4,5,100.0,9088,Dine-out
803,1,0,3.7,23,32,5,300.0,1189,Dine-out
804,1,0,4.0,132,4,5,200.0,9088,Dine-out
805,1,0,3.6,35,32,5,300.0,6050,Dine-out
806,1,0,3.8,74,4,5,300.0,7924,Dine-out
807,1,0,3.9,38,4,5,200.0,8505,Dine-out
808,1,0,3.6,172,83,1,700.0,9088,Dine-out
809,1,0,3.4,4,4,1,500.0,468,Dine-out
810,1,0,,0,4,5,300.0,9088,Dine-out
811,1,0,3.9,543,4,5,300.0,9088,Dine-out
812,0,0,4.0,52,4,5,300.0,9088,Dine-out
813,0,0,3.7,217,4,1,450.0,9088,Dine-out
814,0,0,2.9,34,4,1,750.0,9088,Dine-out
815,0,0,3.3,6,4,5,300.0,9088,Dine-out
816,1,0,3.6,15,4,5,100.0,9088,Dine-out
817,0,0,3.9,111,4,1,700.0,9088,Dine-out
818,1,0,3.8,133,4,5,200.0,8137,Dine-out
819,0,0,3.8,39,32,5,250.0,9088,Dine-out
820,0,0,4.0,64,4,5,200.0,9088,Dine-out
821,0,0,3.6,16,57,5,300.0,9088,Dine-out
822,1,0,3.8,25,4,5,350.0,9088,Dine-out
823,0,0,3.6,8,57,1,800.0,9088,Dine-out
824,0,0,3.3,6,4,1,450.0,9088,Dine-out
825,0,0,3.2,14,32,5,250.0,9088,Dine-out
826,0,0,3.6,46,4,5,450.0,9088,Dine-out
827,0,0,3.8,148,4,5,150.0,9088,Dine-out
828,1,0,3.7,21,57,5,300.0,9088,Dine-out
829,0,0,,0,57,2,550.0,9088,Dine-out
830,0,0,3.8,55,79,7,300.0,9088,Dine-out
831,0,0,,0,58,1,800.0,9088,Dine-out
832,0,0,,0,4,1,450.0,9088,Dine-out
833,1,0,3.7,67,49,1,700.0,9088,Dine-out
834,1,0,3.7,31,57,5,300.0,246,Dine-out
835,0,0,3.3,4,32,5,250.0,9088,Dine-out
836,0,0,3.2,4,4,5,100.0,9088,Dine-out
837,0,0,,0,4,5,100.0,9088,Dine-out
838,0,0,3.9,26,4,5,300.0,9088,Dine-out
839,1,0,3.7,57,4,5,200.0,8795,Dine-out
840,1,0,3.2,71,4,5,600.0,8896,Dine-out
841,1,0,,0,4,5,300.0,2286,Dine-out
842,0,0,3.6,22,4,5,150.0,9088,Dine-out
843,0,0,,0,57,5,150.0,9088,Dine-out
844,0,0,3.2,8,57,5,150.0,9088,Dine-out
845,0,0,,0,4,5,100.0,9088,Dine-out
846,0,0,,0,57,5,400.0,9088,Dine-out
847,0,0,,0,4,5,150.0,9088,Dine-out
848,0,0,,0,57,5,250.0,9088,Dine-out
849,0,0,,0,83,5,300.0,9088,Dine-out
850,0,0,,0,32,5,200.0,9088,Dine-out
851,1,0,3.2,11,4,5,150.0,7688,Dine-out
852,1,0,3.6,17,4,5,300.0,9088,Dine-out
853,0,0,,0,4,5,160.0,9088,Dine-out
854,0,0,,0,4,5,150.0,9088,Dine-out
855,0,1,3.8,977,1,7,1300.0,9088,Drinks & nightlife
856,0,0,4.1,868,1,7,1200.0,9088,Drinks & nightlife
857,0,0,3.7,43,1,7,700.0,9088,Drinks & nightlife
858,0,0,3.3,62,1,7,800.0,9088,Drinks & nightlife
859,0,0,3.1,30,1,7,1000.0,9088,Drinks & nightlife
860,0,0,,0,1,7,500.0,9088,Drinks & nightlife
861,0,0,3.0,98,1,7,800.0,9088,Drinks & nightlife
862,0,0,2.7,377,4,7,1100.0,9088,Drinks & nightlife
863,1,1,4.4,2487,3,7,900.0,9088,Buffet
864,1,1,4.2,1964,3,1,1000.0,789,Buffet
865,1,0,4.3,3178,3,1,750.0,5233,Buffet
866,1,0,3.3,455,3,1,550.0,4355,Buffet
867,0,0,3.1,19,3,1,800.0,9088,Buffet
868,0,1,4.7,3845,29,1,1600.0,9088,Buffet
869,0,0,4.3,353,29,1,1200.0,9088,Buffet
870,0,1,4.1,1234,29,1,800.0,9088,Buffet
871,1,1,4.1,1538,29,1,1000.0,2488,Buffet
872,0,1,3.9,49,29,1,900.0,9088,Buffet
873,1,1,3.8,756,29,1,1000.0,9088,Buffet
874,1,1,4.0,347,29,1,1000.0,9088,Buffet
875,0,0,,0,29,0,600.0,9088,Buffet
876,0,1,4.0,165,29,1,1000.0,9088,Buffet
877,0,0,3.3,177,29,1,950.0,9088,Buffet
878,0,0,2.7,43,29,1,1000.0,9088,Buffet
879,1,0,3.0,102,0,1,600.0,5043,Buffet
880,1,0,3.8,54,3,0,500.0,9084,Cafes
881,0,1,4.0,200,3,0,700.0,9088,Cafes
882,1,0,3.9,102,3,0,450.0,8780,Cafes
883,0,0,,0,3,0,600.0,9088,Cafes
884,1,0,3.7,171,3,0,300.0,2093,Cafes
885,1,0,3.7,37,3,0,400.0,5288,Cafes
886,1,0,3.9,40,3,7,400.0,1079,Cafes
887,0,0,3.9,125,3,0,500.0,9088,Cafes
888,1,0,3.9,49,3,0,600.0,3189,Cafes
889,0,0,3.6,19,3,0,900.0,9088,Cafes
890,0,0,3.8,69,3,7,700.0,9088,Cafes
891,0,0,3.9,52,3,0,700.0,9088,Cafes
892,1,0,3.6,18,3,4,900.0,2970,Cafes
893,0,0,3.9,78,3,0,350.0,9088,Cafes
894,0,1,3.6,39,3,7,800.0,9088,Cafes
895,1,0,2.7,48,3,7,650.0,6111,Cafes
896,0,0,3.6,13,3,0,700.0,9088,Cafes
897,0,0,,0,3,0,400.0,9088,Cafes
898,0,0,3.3,14,3,7,700.0,9088,Cafes
899,0,0,3.7,9,3,0,400.0,9088,Cafes
900,0,0,,0,3,3,300.0,9088,Cafes
901,0,0,,0,3,5,500.0,9088,Cafes
902,1,0,4.1,46,29,0,600.0,8206,Cafes
903,0,0,4.0,129,29,0,600.0,9088,Cafes
904,1,0,,0,29,0,450.0,1360,Cafes
905,1,1,3.9,727,29,0,800.0,701,Cafes
906,0,0,,0,29,0,600.0,9088,Cafes
907,0,0,4.1,521,29,0,550.0,9088,Cafes
908,1,0,4.1,203,29,7,650.0,566,Cafes
909,1,1,4.4,4381,29,7,600.0,4063,Cafes
910,1,0,3.7,131,29,0,400.0,4937,Cafes
911,0,0,3.7,34,29,0,500.0,9088,Cafes
912,1,0,3.7,46,29,0,450.0,8821,Cafes
913,1,0,3.6,10,29,0,500.0,9088,Cafes
914,1,0,2.6,18,29,0,500.0,9088,Cafes
915,0,0,3.4,48,29,0,550.0,9088,Cafes
916,0,0,3.4,6,29,0,600.0,9088,Cafes
917,0,0,,0,29,0,500.0,9088,Cafes
918,0,0,,0,29,5,300.0,9088,Cafes
919,1,0,3.7,127,29,0,700.0,880,Cafes
920,1,0,2.7,85,29,0,500.0,5568,Cafes
921,0,0,3.2,11,0,0,500.0,9088,Cafes
922,1,0,4.5,1178,0,3,500.0,9088,Delivery
923,1,0,3.7,335,0,1,800.0,9088,Delivery
924,1,0,3.8,254,0,1,800.0,4471,Delivery
925,1,0,3.6,21,3,5,400.0,8849,Delivery
926,1,0,3.8,20,29,5,400.0,9088,Delivery
927,1,0,4.1,63,29,6,300.0,4015,Delivery
928,1,0,4.0,244,0,5,400.0,9088,Delivery
929,1,0,3.4,9,29,6,400.0,3313,Delivery
930,1,0,3.6,113,29,6,400.0,3857,Delivery
931,1,0,3.7,5,29,6,400.0,7051,Delivery
932,1,0,2.9,255,0,5,250.0,9088,Delivery
933,1,0,4.5,549,0,4,400.0,9088,Delivery
934,1,0,4.1,775,0,5,300.0,9088,Delivery
935,1,0,3.9,38,0,6,250.0,9088,Delivery
936,1,0,3.6,208,29,6,300.0,8786,Delivery
937,1,0,4.1,739,29,3,500.0,8383,Delivery
938,1,0,3.8,310,3,5,400.0,1976,Delivery
939,1,0,3.3,42,0,5,500.0,6635,Delivery
940,1,0,4.0,126,0,5,150.0,3439,Delivery
941,1,0,4.1,427,3,6,500.0,3390,Delivery
942,1,0,4.0,197,0,5,300.0,9088,Delivery
943,1,0,4.1,601,0,5,700.0,8684,Delivery
944,1,0,3.9,488,29,6,400.0,2022,Delivery
945,1,0,4.0,396,3,5,400.0,9088,Delivery
946,1,0,3.6,474,0,5,450.0,9088,Delivery
947,1,0,2.9,172,0,5,300.0,5735,Delivery
948,1,0,3.1,175,3,5,250.0,9088,Delivery
949,1,0,4.0,939,0,1,600.0,9088,Delivery
950,1,0,3.9,173,0,5,250.0,8842,Delivery
951,1,0,3.9,77,3,5,400.0,635,Delivery
952,1,0,3.9,326,0,0,200.0,9088,Delivery
953,1,0,3.3,212,29,5,350.0,2298,Delivery
954,1,0,4.1,464,0,5,300.0,9088,Delivery
955,1,0,3.3,628,3,3,450.0,7477,Delivery
956,1,0,3.6,518,29,1,400.0,5129,Delivery
957,1,0,3.9,70,3,4,350.0,1037,Delivery
958,1,0,3.9,62,29,5,300.0,1898,Delivery
959,1,0,,0,0,5,200.0,6872,Delivery
960,1,0,,0,0,5,300.0,3615,Delivery
961,1,0,4.4,819,32,4,400.0,9088,Delivery
962,1,0,2.6,171,0,1,450.0,7219,Delivery
963,1,0,3.9,158,3,6,400.0,9088,Delivery
964,1,0,3.4,14,29,6,200.0,9088,Delivery
965,1,1,4.2,1964,3,1,1000.0,787,Delivery
966,1,0,3.7,207,0,5,300.0,7882,Delivery
967,1,0,4.0,138,3,3,650.0,3620,Delivery
968,1,0,3.3,455,3,1,550.0,4354,Delivery
969,1,0,3.9,14,29,6,400.0,9088,Delivery
970,1,0,3.4,13,3,1,600.0,7959,Delivery
971,1,0,3.8,181,3,7,600.0,6606,Delivery
972,1,0,3.6,140,3,5,200.0,829,Delivery
973,1,0,3.2,44,0,5,300.0,7292,Delivery
974,1,0,3.6,43,29,5,300.0,1416,Delivery
975,1,0,2.7,159,29,5,750.0,7608,Delivery
976,1,0,3.4,76,3,5,450.0,8506,Delivery
977,1,0,3.6,16,29,7,100.0,9088,Delivery
978,1,0,3.5,74,3,5,400.0,6870,Delivery
979,1,0,3.9,20,0,6,200.0,9088,Delivery
980,1,0,3.7,9,29,6,400.0,8304,Delivery
981,1,0,4.1,51,29,6,200.0,5772,Delivery
982,1,0,3.5,53,3,5,350.0,959,Delivery
983,1,0,3.1,28,0,6,400.0,9088,Delivery
984,1,0,3.2,166,3,5,600.0,9088,Delivery
985,1,0,3.9,50,3,5,400.0,2240,Delivery
986,1,0,3.7,128,3,6,400.0,4991,Delivery
987,1,0,,0,29,6,200.0,623,Delivery
988,1,0,3.6,8,3,6,500.0,6814,Delivery
989,1,0,2.9,126,0,5,300.0,932,Delivery
990,1,0,3.4,24,29,6,150.0,5876,Delivery
991,1,0,4.0,952,32,5,400.0,3617,Delivery
992,1,0,3.4,51,38,5,400.0,9088,Delivery
993,1,0,3.8,472,3,5,600.0,3265,Delivery
